url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,awards_count,minmax_norm_ratings,mean_norm_ratings
https://www.goodreads.com/book/show/6149.Beloved,Beloved,Toni Morrison,342879,342879,3.88,324,1987,True,"['Fiction', 'Classics', 'Historical']","Pulitzer Prize for Fiction (1988), American Book Award (1988), Anisfield-Wolf Book Award (1988), National Book Critics Circle Award Nominee for Fiction (1987), Frederic G. Melcher Book Award (1988)...moreNational Book Award Finalist for Fiction (1987)...less ",United States,5,3.97,4.68
https://www.goodreads.com/book/show/1078.The_Good_Earth,The Good Earth,"Pearl S. Buck, ",228061,228061,3.99,418,1931,True,"['Classics', 'Fiction', 'Historical']","Pulitzer Prize for Novel (1932), William Dean Howells Medal (1935)",,2,4.93,5.16
https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces,"John Kennedy Toole, ",239753,239753,3.88,394,1980,False,"['Fiction', 'Classics', 'Humor']","Pulitzer Prize for Fiction (1981), PEN/Faulkner Award for Fiction Nominee (1981), Los Angeles Times Book Prize Nominee for Fiction (1980)",United States,3,3.97,4.68
https://www.goodreads.com/book/show/252577.Angela_s_Ashes,Angela's Ashes,Frank McCourt,559268,559268,4.12,452,1996,True,"['Nonfiction', 'Autobiography', 'Memoir']","Pulitzer Prize for Biography or Autobiography (1997), American Booksellers Book Of The Year  Award for Adult Trade (1997), Audie Award for Nonfiction, Abridged (1997), Los Angeles Times Book Prize for Biography (1996), Exclusive Books Boeke Prize (1997)...moreNational Book Critics Circle Award for Biography/Autobiography (1996)...less ",Ireland,6,6.07,5.73
https://www.goodreads.com/book/show/7763.The_Joy_Luck_Club,The Joy Luck Club,Amy Tan (Goodreads Author),611308,611308,3.94,288,1989,False,"['Fiction', 'Historical', 'Historical Fiction']","California Book Award for Fiction (Gold) (1989), Los Angeles Times Book Prize Nominee for Fiction (1989), Northern California Book Awards for Fiction (1989), National Book Critics Circle Award Nominee for Fiction (1989), National Book Award Finalist for Fiction (1989)",United States,5,4.5,4.94
https://www.goodreads.com/book/show/7069.The_World_According_to_Garp,The World According to Garp,John Irving (Goodreads Author),208997,208997,4.09,610,1978,False,"['Fiction', 'Classics', 'Contemporary']","National Book Award for Fiction (Paperback) (1980), National Book Critics Circle Award Nominee for Fiction (1978), National Book Award Finalist for Fiction (1979)",Austria,3,5.81,5.6
https://www.goodreads.com/book/show/227463.A_Clockwork_Orange,A Clockwork Orange,Anthony Burgess,624120,624120,3.99,192,1962,False,"['Classics', 'Fiction', 'Science Fiction']",Prometheus Hall of Fame Award (2008),,1,4.93,5.16
https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,Their Eyes Were Watching God,Zora Neale Hurston,279445,279445,3.95,219,1937,False,"['Classics', 'Fiction', 'Historical']",Audie Award for Solo Narration - Female (2001),United States,1,4.58,4.98
https://www.goodreads.com/book/show/16981.Invisible_Man,Invisible Man,Ralph Ellison,161913,161913,3.89,581,1952,False,"['Classics', 'Fiction', 'Literature']",National Book Award for Fiction (1953),United States,1,4.06,4.72
https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,Where the Red Fern Grows,Wilson Rawls,355339,355339,4.08,272,1961,False,"['Classics', 'Fiction', 'Young Adult']","Massachusetts Children's Book Award (1987), North Dakota Children's Choice Award (1981)",United States,2,5.72,5.55
https://www.goodreads.com/book/show/36576608-flowers-for-algernon,Flowers for Algernon,Daniel Keyes,505752,505752,4.15,216,1959,False,"['Fiction', 'Classics', 'Science Fiction']","Hugo Award Nominee for Best Novel (1967), Nebula Award for Best Novel (tie) (1966), Locus Award Nominee for All-Time Best Novel (36th in poll) (1975)",United States,3,6.33,5.86
https://www.goodreads.com/book/show/256008.Lonesome_Dove,Lonesome Dove,Larry McMurtry,157449,157449,4.48,960,1985,True,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize for Fiction (1986), PEN/Faulkner Award for Fiction Nominee (1986), National Book Critics Circle Award Nominee for Fiction (1985), Spur Award for Best Western Novel (1985)",United States,4,9.21,7.3
https://www.goodreads.com/book/show/133518.The_Things_They_Carried,The Things They Carried,Tim O'Brien,264276,264276,4.13,246,1990,False,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize Nominee for Fiction (1991), Chicago Tribune Heartland Prize for Fiction (1990), Prix du Meilleur Livre Étranger for Roman (1990), National Book Critics Circle Award Nominee for Fiction (1990)",,4,6.16,5.77
https://www.goodreads.com/book/show/4989.The_Red_Tent,The Red Tent,Anita Diamant (Goodreads Author),534349,534349,4.18,324,1997,False,"['Historical', 'Historical Fiction', 'Fiction']","Book Sense Book of the Year Award for Adult Fiction (2001), Boston Author's Club Award (1998)",,2,6.59,5.99
https://www.goodreads.com/book/show/228560.Sophie_s_Choice,Sophie's Choice,William Styron,83362,83362,4.18,562,1979,False,"['Fiction', 'Classics', 'Historical']","National Book Award for Fiction (Hardcover) (1980), National Book Critics Circle Award Nominee for Fiction (1979)",United States,2,6.59,5.99
https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,A Game of Thrones,George R.R. Martin,2084886,2084886,4.44,835,1996,True,"['Fantasy', 'Fiction', 'Fantasy']","Nebula Award Nominee for Best Novel (1997), Locus Award for Best Fantasy Novel (1997), World Fantasy Award Nominee for Best Novel (1997), Premio Ignotus for Novela extranjera (2003)",,4,8.86,7.12
https://www.goodreads.com/book/show/5113.Franny_and_Zooey,Franny and Zooey,J.D. Salinger,190686,190686,3.97,201,1955,False,"['Fiction', 'Classics', 'Short Stories']",National Book Award Finalist for Fiction (1962),,1,4.76,5.07
https://www.goodreads.com/book/show/59716.To_the_Lighthouse,To the Lighthouse,Virginia Woolf,141280,141280,3.78,209,1927,False,"['Classics', 'Fiction', 'Literature']",Femina - Vie Heureuse Prize (1928),,1,3.1,4.24
https://www.goodreads.com/book/show/40495148-blindness,Blindness,"José Saramago, ",216297,216297,4.14,349,1995,True,"['Fiction', 'Science Fiction', 'Dystopia']","Premio San Clemente for Novela Estranxeira (1999), International Dublin Literary Award Nominee (1999)",,2,6.24,5.81
https://www.goodreads.com/book/show/135479.Cat_s_Cradle,Cat's Cradle,Kurt Vonnegut Jr.,348441,348441,4.16,179,1963,False,"['Fiction', 'Classics', 'Science Fiction']",Hugo Award Nominee for Best Novel (1964),United States,1,6.42,5.9
https://www.goodreads.com/book/show/17690.The_Trial,The Trial,"Franz Kafka, ",247927,247927,3.96,255,1925,False,"['Classics', 'Fiction', 'Literature']",Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999),,1,4.67,5.03
https://www.goodreads.com/book/show/5203.She_s_Come_Undone,She's Come Undone,Wally Lamb (Goodreads Author),321705,321705,3.89,465,1992,False,"['Fiction', 'Contemporary', 'Womens Fiction']",Los Angeles Times Book Prize,,1,4.06,4.72
https://www.goodreads.com/book/show/343.Perfume,Perfume: The Story of a Murderer,"Patrick Süskind, ",355367,355367,4.02,263,1985,False,"['Fiction', 'Classics', 'Historical']","World Fantasy Award for Best Novel (1987), PEN Translation Prize for John E. Woods (1987)",France,2,5.19,5.29
https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,Where the Sidewalk Ends,Shel Silverstein,1218207,1218207,4.3,176,1974,False,"['Poetry', 'Childrens', 'Classics']","George C. Stone Center for Children's Books Recognition of Merit Award (1984), Dorothy Canfield Fisher Children's Book Award Nominee (1976), Golden Archer Award for Intermediate (1996)",,3,7.64,6.51
https://www.goodreads.com/book/show/36236124-fight-club,Fight Club,Chuck Palahniuk (Goodreads Author),516198,516198,4.18,218,1996,True,"['Fiction', 'Classics', 'Contemporary']",Oregon Book Award for Fiction (1997),,1,6.59,5.99
https://www.goodreads.com/book/show/472331.Watchmen,Watchmen,"Alan Moore (Goodreads Author), ",499403,499403,4.37,416,1987,True,"['Sequential Art', 'Graphic Novels', 'Sequential Art']","Hugo Award for Other Forms (1988), Locus Award for Best Non-Fiction/Art (1988), Harvey Awards for Best Writer (for Alan Moore), Best Artist or Penciller (for Dave Gibbons), Best Continuing or Limited Series, Best Single Issue (""Watchmen #9""), Best Graphic Album, Best Colorist (for John Higgins) & Special Award for Excellence in Production  (1988), Prix du Festival d'Angoulême for Alph-art du meilleur album étranger (1989), Urhunden Prize for Foreign Album (1992)...moreWill Eisner Comic Industry Awards for Best Archival Collection/Project–Comic Books (in 2006 awards, for Absolute edition), Best Finite Series, Best Graphic Album, Best Writer (for Alan Moore), Best Writer/Artist (single or team) (for Alan Moore & Dave Gibbons) (1988), IGN Award for Best Collection (2005)...less ",United States,16,8.25,6.82
https://www.goodreads.com/book/show/17250.The_Crucible,The Crucible,"Arthur  Miller, ",335764,335764,3.59,143,1953,False,"['Classics', 'Plays', 'Fiction']",New York Drama Critics' Circle Award Nominee for Best American Play (1953),United States,1,1.44,3.41
https://www.goodreads.com/book/show/168668.Catch_22,Catch-22,Joseph Heller,745628,745628,3.98,453,1961,True,"['Classics', 'Fiction', 'Historical']",National Book Award Finalist for Fiction (1962),,1,4.84,5.11
https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,The Velveteen Rabbit,"Margery Williams Bianco, ",234688,234688,4.26,40,1922,False,"['Classics', 'Childrens', 'Fiction']",Lewis Carroll Shelf Award (1971),,1,7.29,6.34
https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,Interview with the Vampire,Anne Rice,503869,503869,4.0,342,1976,True,"['Horror', 'Fantasy', 'Fiction']",British Fantasy Award Nominee for Best Novel (1977),United States,1,5.02,5.2
https://www.goodreads.com/book/show/11588.The_Shining,The Shining,Stephen King (Goodreads Author),1183096,1183096,4.24,659,1977,True,"['Horror', 'Fiction', 'Thriller']","Locus Award Nominee for Best Fantasy Novel (1978), Gandalf Award Nominee (1978)",United States,2,7.12,6.25
https://www.goodreads.com/book/show/11989.The_Plague,The Plague,"Albert Camus, ",187870,187870,4.01,308,1947,False,"['Fiction', 'Classics', 'Philosophy']",Prix des Critiques (1947),Algeria,1,5.11,5.25
https://www.goodreads.com/book/show/546018.Roots,Roots: The Saga of an American Family,Alex Haley,150489,150489,4.42,888,1976,False,"['Historical', 'Historical Fiction', 'Fiction']","ASJA Outstanding Book Award (1978), Audie Award for Nonfiction (2008), Premio Bancarella (1978), National Book Critics Circle Award Nominee for General Nonfiction (1976), Lillian Smith Book Award (1977)",,5,8.69,7.04
https://www.goodreads.com/book/show/10964.Outlander,Outlander,Diana Gabaldon (Goodreads Author),867813,867813,4.23,850,1991,True,"['Historical', 'Historical Fiction', 'Romance']","RITA Award by Romance Writers of America for Best Romance of 1991 & nominee for Best First Book & nominee for Single Title Historical Romance (1992), Puddly Award for Romance (2001)",United Kingdom,2,7.03,6.21
https://www.goodreads.com/book/show/39988.Matilda,Matilda,"Roald Dahl, ",700895,700895,4.32,240,1988,False,"['Childrens', 'Fiction', 'Classics']","Odyssey Award Nominee (2014), Prijs van de Nederlandse Kinderjury for 10-12 jaar en 13-16 jaar (1989), Audie Award for Children's Titles Ages 8-12 (2014), Books I Loved Best Yearly (BILBY) Awards for Read Aloud (1990), Younger Readers (1997) (1990), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (1989)...moreBlue Peter Book Award for Voter's Award - Book that Made Me Laugh the Loudest (2000), Red House Children's Book Award (1989), Maryland Black-Eyed Susan Book Award for Book Award (1992), Massachusetts Children's Book Award (1992), Nevada Young Readers' Award for Intermediate Category  (1992), Beehive Book Award for Children's Fiction (1991), Indian Paintbrush Book Award (1991), Bluestem Book Award Nominee (2016), Virginia Reader's Choice for Elementary (1990), Rebecca Caudill Young Readers' Book Award (1991)...less ",,15,7.82,6.6
https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings,I Know Why the Caged Bird Sings,Maya Angelou,434854,434854,4.25,289,1969,True,"['Nonfiction', 'Classics', 'Autobiography']",Coretta Scott King Book Award for Author Honor (1971),United States,1,7.2,6.29
https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land,"Robert A. Heinlein, ",282304,282304,3.92,525,1961,False,"['Science Fiction', 'Fiction', 'Classics']","Hugo Award for Best Novel (1962), Prometheus Hall of Fame Award (1987)",,2,4.32,4.85
https://www.goodreads.com/book/show/5211.A_Fine_Balance,A Fine Balance,Rohinton Mistry,134199,134199,4.34,603,1995,False,"['Fiction', 'Cultural', 'India']","Booker Prize Nominee (1996), Winifred Holtby Memorial Prize (1996), Scotiabank Giller Prize (1995), Los Angeles Times Book Prize for Fiction (1996), Commonwealth Writers' Prize for Best Book Overall (1996)...moreCBC Canada Reads Nominee (2002), International Dublin Literary Award Nominee for Shortlist (1997)...less ",India,6,7.99,6.69
https://www.goodreads.com/book/show/14836.Midnight_s_Children,Midnight's Children,Salman Rushdie,107599,107599,3.98,647,1981,False,"['Fiction', 'Cultural', 'India']","Booker Prize (1981), James Tait Black Memorial Prize for Fiction (1981), The Booker of Bookers Prize (1993), The Best of the Booker (2008), Премія імені Максима Рильського (2010)",,5,4.84,5.11
https://www.goodreads.com/book/show/6759.Infinite_Jest,Infinite Jest,David Foster Wallace,77608,77608,4.28,1088,1996,False,"['Fiction', 'Classics', 'Literature']",LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009),United States,1,7.47,6.43
https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle,"Haruki Murakami, ",228792,228792,4.16,607,1994,True,"['Fiction', 'Magical Realism', 'Cultural']","Japan-U.S. Friendship Commission Prize for the Translation of Japanese Literature (1999), Yomiuri Prize 読売文学賞 for Fiction (1995), International Dublin Literary Award Nominee for Shortlist (1999)",,3,6.42,5.9
https://www.goodreads.com/book/show/8130077-the-screwtape-letters,The Screwtape Letters,C.S. Lewis,349874,349874,4.23,228,1942,False,"['Fiction', 'Classics', 'Christian']","Nautilus Book Award for Audio Books & Spoken Word (2010), Audie Award for Classic (2000)",,2,7.03,6.21
https://www.goodreads.com/book/show/18116.His_Dark_Materials,His Dark Materials,Philip Pullman,150085,150085,4.25,1088,2000,True,"['Fantasy', 'Young Adult', 'Fiction']",Literaturpreis der Jury der jungen Leser for Kinderbuch (2002),,1,7.2,6.29
https://www.goodreads.com/book/show/12067.Good_Omens,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, ",577914,577914,4.24,491,1990,False,"['Fantasy', 'Fiction', 'Humor']","Locus Award Nominee for Best Fantasy Novel (1991), World Fantasy Award Nominee for Best Novel (1991)",United Kingdom,2,7.12,6.25
https://www.goodreads.com/book/show/12220.A_Streetcar_Named_Desire,A Streetcar Named Desire,Tennessee Williams,268060,268060,3.99,107,1947,False,"['Plays', 'Classics', 'Fiction']","Pulitzer Prize for Drama (1948), New York Drama Critics' Circle Award for Best American Play (1948)",United States,2,4.93,5.16
https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,Do Androids Dream of Electric Sheep?,Philip K. Dick,368653,368653,4.08,258,1968,True,"['Science Fiction', 'Fiction', 'Classics']",Nebula Award Nominee for Best Novel (1968),United States,1,5.72,5.55
https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,The House of the Spirits,"Isabel Allende (Goodreads Author), ",201224,201224,4.24,448,1982,True,"['Fiction', 'Magical Realism', 'Historical']","Deutscher Hörbuchpreis for Beste Fiktion (2011), Prix du Grand Roman d'évasion (1984)",,2,7.12,6.25
https://www.goodreads.com/book/show/130440.Doctor_Zhivago,Doctor Zhivago,"Boris Pasternak, ",86613,86613,4.0,592,1957,False,"['Classics', 'Fiction', 'Historical']",Premio Bancarella (1958),Russian Federation,1,5.02,5.2
https://www.goodreads.com/book/show/40605251-the-mists-of-avalon,The Mists of Avalon,Marion Zimmer Bradley,197609,197609,4.11,1009,1982,True,"['Fantasy', 'Fiction', 'Historical']",Locus Award for Best Fantasy Novel (1984),,1,5.98,5.68
https://www.goodreads.com/book/show/76778.The_Martian_Chronicles,The Martian Chronicles,Ray Bradbury,219448,219448,4.15,182,1950,False,"['Science Fiction', 'Fiction', 'Classics']",Analog Award Nominee for All-Time Best Book (1952),,1,6.33,5.86
https://www.goodreads.com/book/show/960.Angels_Demons,Angels & Demons,Dan Brown (Goodreads Author),2779296,2779296,3.91,736,2000,True,"['Fiction', 'Mystery', 'Thriller']",Humo's Gouden Bladwijzer (2005),Italy,1,4.23,4.81
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,Murder on the Orient Express,Agatha Christie,415196,415196,4.18,274,1934,True,"['Mystery', 'Classics', 'Fiction']",CWA Best Ever Nominee for Crime Novel (2013),Turkey,1,6.59,5.99
https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull,Jonathan Livingston Seagull,"Richard Bach (Goodreads Author), ",211949,211949,3.85,112,1970,False,"['Fiction', 'Classics', 'Philosophy']",Nene Award (1974),,1,3.71,4.55
https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,The Once and Future King,T.H. White,105597,105597,4.04,639,1958,True,"['Fantasy', 'Classics', 'Fiction']",Tähtifantasia Award Nominee (2019),,1,5.37,5.38
https://www.goodreads.com/book/show/7332.The_Silmarillion,The Silmarillion,"J.R.R. Tolkien, ",231328,231328,3.93,386,1977,True,"['Fantasy', 'Fiction', 'Classics']","Locus Award for Best Fantasy Novel (1978), Ditmar Award for Best International Long Fiction (1978), Gandalf Award (1978)",,3,4.41,4.9
https://www.goodreads.com/book/show/1842.Guns_Germs_and_Steel,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,324977,324977,4.03,498,1997,True,"['History', 'Nonfiction', 'Science']","Royal Society Science Book Prize for General Prize (1998), Pulitzer Prize for General Nonfiction (1998), California Book Award for Nonfiction (Gold) (1997), Puddly Award for History (2001)",,4,5.28,5.33
https://www.goodreads.com/book/show/12898.Death_of_a_Salesman,Death of a Salesman,Arthur  Miller,193925,193925,3.54,117,1949,False,"['Plays', 'Classics', 'Fiction']","Pulitzer Prize for Drama (1949), New York Drama Critics' Circle Award for Best American Play (1949)",United States,2,1.0,3.19
https://www.goodreads.com/book/show/830502.It,It,Stephen King (Goodreads Author),849058,849058,4.24,1116,1986,False,"['Horror', 'Fiction', 'Thriller']","Locus Award Nominee for Best Fantasy Novel (1987), World Fantasy Award Nominee for Best Novel (1987), Colorado Blue Spruce Young Adult Book Award (1994), British Fantasy Award for Best Novel (1987)",United States,4,7.12,6.25
https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,The Wind in the Willows,"Kenneth Grahame, ",186845,186845,3.98,197,1908,False,"['Classics', 'Fiction', 'Childrens']","Lewis Carroll Shelf Award (1958), Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2008)",,2,4.84,5.11
https://www.goodreads.com/book/show/1295.The_Clan_of_the_Cave_Bear,The Clan of the Cave Bear,Jean M. Auel,236469,236469,4.06,512,1980,True,"['Historical', 'Historical Fiction', 'Fiction']",National Book Award Finalist for First Novel (1981),,1,5.54,5.46
https://www.goodreads.com/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil,Midnight in the Garden of Good and Evil,John Berendt,234116,234116,3.92,386,1994,False,"['Nonfiction', 'Crime', 'True Crime']","Pulitzer Prize Nominee for General Nonfiction (1995), Exclusive Books Boeke Prize (1995), Ferro-Grumley Award for Gay Fiction (Non-Fiction) (1994), Lambda Literary Award for Gay Men's Mystery (1995)",United States,4,4.32,4.85
https://www.goodreads.com/book/show/5439.Interpreter_of_Maladies,Interpreter of Maladies,Jhumpa Lahiri,164849,164849,4.16,198,1999,False,"['Short Stories', 'Fiction', 'Cultural']","Pulitzer Prize for Fiction (2000), PEN/Hemingway Foundation Award (2000), Puddly Award for Short Stories (2001)",United States,3,6.42,5.9
https://www.goodreads.com/book/show/6952.Like_Water_for_Chocolate,Like Water for Chocolate,"Laura Esquivel, ",331105,331105,3.95,222,1989,True,"['Fiction', 'Magical Realism', 'Romance']","Prêmio Jabuti for Tradução (1994), American Booksellers Book Of The Year  Award for Adult Trade (1994)",,2,4.58,4.98
https://www.goodreads.com/book/show/11713.The_English_Patient,The English Patient,Michael Ondaatje,116988,116988,3.87,320,1992,False,"['Fiction', 'Historical', 'Historical Fiction']","Booker Prize (1992), Governor General's Literary Awards / Prix littéraires du Gouverneur général for Fiction (1992), Commonwealth Writers' Prize for Best Book in Caribbean and Canada (1993), Trillium Book Award (1993), Golden Man Booker Prize (2018)",Italy,5,3.88,4.63
https://www.goodreads.com/book/show/12749.Swann_s_Way,Swann's Way,"Marcel Proust, ",50441,50441,4.11,444,1913,True,"['Classics', 'Fiction', 'Cultural']","French-American Foundation Translation Prize for Fiction (2003), Премія «Сковорода» (2001)",France,2,5.98,5.68
https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,The Age of Innocence,"Edith Wharton, ",144144,144144,3.95,293,1920,False,"['Classics', 'Fiction', 'Historical']",Pulitzer Prize for Novel (1921),United States,1,4.58,4.98
https://www.goodreads.com/book/show/5148.A_Separate_Peace,A Separate Peace,"John Knowles, ",195048,195048,3.58,208,1959,False,"['Classics', 'Fiction', 'Young Adult']","Rosenthal Family Foundation Award (1961), William Faulkner Foundation Award (1961), National Book Award Finalist for Fiction (1961)",United States,3,1.35,3.37
https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay,The Amazing Adventures of Kavalier & Clay,Michael Chabon,187487,187487,4.18,639,2000,False,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize for Fiction (2001), PEN/Faulkner Award for Fiction Nominee (2001), Gaylactic Spectrum Award Nominee for Best Novel (2001), California Book Award for Fiction (Gold) (2000), Los Angeles Times Book Prize Nominee for Fiction (2000)...moreNew York City Book Award for Fiction (2000), National Book Critics Circle Award Nominee for Fiction (2000)...less ",United States,6,6.59,5.99
https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,If on a Winter's Night a Traveler,"Italo Calvino, ",78341,78341,4.04,260,1979,False,"['Fiction', 'Classics', 'European Literature']","Ars Translationis (2010), Ein Buch für die Stadt (2004)",,2,5.37,5.38
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,Harry Potter and the Goblet of Fire,"J.K. Rowling, ",2750522,2750522,4.56,734,2000,True,"['Fantasy', 'Young Adult', 'Fiction']","Hugo Award for Best Novel (2001), Mythopoeic Fantasy Award for Children's Literature (2008), Publieksprijs voor het Nederlandse Boek (2001), Audie Award for Solo Narration - Male (2001), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2001)...moreGolden Archer Award for Middle/Junior High (2002), Indian Paintbrush Book Award (2002), Deutscher Bücherpreis for Publikumspreis, Corine Internationaler Buchpreis for Kinder- und Jugendbuch (2001)...less ",United Kingdom,8,9.91,7.65
https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,209359,209359,3.77,540,1974,True,"['Philosophy', 'Fiction', 'Classics']",National Book Award Finalist Nominee for Contemporary Affairs (1975),,1,3.01,4.2
https://www.goodreads.com/book/show/6192.Disgrace,Disgrace,J.M. Coetzee,91585,91585,3.84,220,1999,False,"['Fiction', 'Cultural', 'Africa']","Booker Prize (1999), National Book Critics Circle Award Nominee for Fiction (1999), Commonwealth Writers' Prize for Best Book Overall (2000), The Best of the Booker Nominee (2008), International Dublin Literary Award Nominee (2001)",South Africa,5,3.62,4.5
https://www.goodreads.com/book/show/426504.Ficciones,Ficciones,"Jorge Luis Borges, ",52128,52128,4.44,174,1944,False,"['Fiction', 'Short Stories', 'Classics']",Premio Formentor de las Letras for International (1961),,1,8.86,7.12
https://www.goodreads.com/book/show/415.Gravity_s_Rainbow,Gravity's Rainbow,Thomas Pynchon,40549,40549,3.96,776,1973,False,"['Fiction', 'Classics', 'Science Fiction']","Nebula Award Nominee for Novel (1973), National Book Award for Fiction (1974), William Dean Howells Medal (1975), Tähtivaeltaja Award Nominee (2015), Mikael Agricola -palkinto (2015)",,5,4.67,5.03
https://www.goodreads.com/book/show/40490167-maus,"Maus: Un survivant raconte, tome 1: Mon père saigne l'histoire",Art Spiegelman,261815,261815,4.34,159,1986,True,"['Sequential Art', 'Graphic Novels', 'Sequential Art']","Pulitzer Prize for Letters Award (1992), Prix du Festival d'Angoulême for Alfred du meilleur album étranger (1988), Urhunden Prize for Foreign Album (1988), National Book Critics Circle Award Nominee for Biography/Autobiography (1986)",United States,4,7.99,6.69
https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,I Know This Much Is True,Wally Lamb (Goodreads Author),293859,293859,4.19,897,1998,False,"['Fiction', 'Contemporary', 'Novels']","Audie Award for Fiction, Unabridged (2000)",,2,6.68,6.03
https://www.goodreads.com/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,273323,273323,4.28,416,1987,True,"['Fiction', 'Historical', 'Historical Fiction']",Alabama Author Award for Fiction (1989),United States,1,7.47,6.43
https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,The Cat in the Hat,Dr. Seuss,456007,456007,4.16,61,1957,True,"['Childrens', 'Childrens', 'Picture Books']","Books I Loved Best Yearly (BILBY) Awards for Early Readers (2004, 2012) (2004)",,2,6.42,5.9
https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,A People's History of the United States,Howard Zinn,205594,205594,4.06,729,1980,False,"['History', 'Nonfiction', 'Politics']",National Book Award Finalist for History (Paperback) (1981),,1,5.54,5.46
https://www.goodreads.com/book/show/6088007-neuromancer,Neuromancer,William Gibson,272596,272596,3.9,292,1984,True,"['Science Fiction', 'Fiction', 'Science Fiction']","Hugo Award for Best Novel (1985), Nebula Award for Best Novel (1984), Locus Award Nominee for Best First Novel and Best SF Novel (1985), British Science Fiction Association Award Nominee for Best Novel (1984), Philip K. Dick Award (1985)...moreJohn W. Campbell Memorial Award Nominee (1985), Ditmar Award for Best International Long Fiction (1985), SF Chronicle Award for Novel (1985), Tähtivaeltaja Award (1992), Prix Aurora Award Nominee (1985), Seiun Award 星雲賞 for Best Translated Long Story (1987)...less ",Japan,10,4.15,4.77
https://www.goodreads.com/book/show/10959.Sophie_s_World,Sophie's World,"Jostein Gaarder, ",211733,211733,3.94,403,1991,False,"['Philosophy', 'Fiction', 'Classics']","Buxtehuder Bulle (1996), Premio Bancarella (1995), Deutscher Jugendliteraturpreis for Jugendbuch (1994), Prix des libraires du Québec for Lauréats hors Québec (1996), دار المنى...moreLiteraturpreis der Jury der jungen Leser for Jugendbuch (1997), Premio San Clemente for Novela Estranxeira (1996), Prime Minister of Pakistan's Award for Literature...less ",,7,4.5,4.94
https://www.goodreads.com/book/show/40024.The_Alienist,The Alienist,Caleb Carr (Goodreads Author),159461,159461,4.05,498,1994,True,"['Historical', 'Historical Fiction', 'Mystery']","Anthony Award for Best First Novel (1995), Grand Prix de Littérature Policière for Romans étrangers (1996), Lambda Literary Award Nominee for Gay Men's Mystery (1995), Palle Rosenkrantz Prisen (1997)",United States,4,5.46,5.42
https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles,The Hound of the Baskervilles,"Arthur Conan Doyle, ",270460,270460,4.12,256,1901,True,"['Classics', 'Mystery', 'Fiction']","Audie Award for Best Audio Drama (2015), CWA Best Ever Nominee for Crime Novel (2013)",United Kingdom,2,6.07,5.73
https://www.goodreads.com/book/show/15622.Native_Son,Native Son,Richard Wright,93004,93004,3.99,504,1940,False,"['Fiction', 'Classics', 'Historical']",New York Drama Critics' Circle Award Nominee for Best American Play,United States,1,4.93,5.16
